,pred
9432,1600740.8970424365
9433,178188.34859052987
9434,373241.017146487
9435,372433.015546487
9436,500312.59394951153
9437,654273.4668274339
9438,581947.5113880194
9439,214032.66730648786
9440,387536.0288156629
9441,919807.6753256676
9442,319573.6195900461
9443,1134145.5454376563
9444,388942.07814469934
9445,622301.4486330757
9446,769913.1069592469
9447,1028875.1374619042
9448,839929.3014071535
9449,709700.8904357355
9450,822290.7090420678
9451,937391.0503968041
9452,288921.8883734714
9453,839789.6272929544
9454,353543.8374110988
9455,128769.94092874069
9456,966023.7333794913
9457,1274436.733474436
9458,1233973.9547620546
9459,1184566.2153345463
9460,161531.25697006163
9461,454036.6226803234
9462,1022075.794791715
9463,753802.1646893924
9464,1656057.0299848195
9465,342763.1237748385
9466,1213690.555125686
9467,296805.628993776
9468,972937.3349474488
9469,1055241.3210528537
9470,389605.026794272
9471,173042.23979630944
9472,692867.5298968888
9473,882219.6228715464
9474,910288.0678100006
9475,409994.9875042963
9476,533849.3965353987
9477,921190.2970956531
9478,172714.14846169017
9479,445459.39359657577
9480,401369.0957592456
9481,223858.02543038377
9482,1091240.1971288319
9483,270039.69343596423
9484,241576.55327376485
9485,1253292.1520235427
9486,967172.8032633986
9487,701323.2726997541
9488,1118659.0163931178
9489,243991.67789451813
9490,541185.0687785416
9491,882219.6228715464
9492,996114.6194994897
9493,329461.1486266841
9494,885940.6413675533
9495,1171376.79560031
9496,1093371.994569637
9497,580102.6182823535
9498,1663102.1038520664
9499,326909.2021952802
9500,451585.86980146
9501,865086.3863689112
9502,460096.2853362061
9503,1299984.144193233
9504,806643.1441803336
9505,551496.1472300474
9506,724770.8617248214
9507,1240225.064074473
9508,1626275.761171314
9509,292788.0327843737
9510,675993.8587891118
9511,1220078.3297143683
9512,372291.13155194814
9513,307157.0346664904
9514,801900.2188611629
9515,449533.3962128203
9516,427446.55017769255
9517,880465.8372490143
9518,1183447.0448848438
9519,475087.40090856655
9520,1577657.9086298654
9521,702110.8886636868
9522,833094.9724951219
9523,151151.9795508129
9524,266694.87891168095
9525,306924.84693884803
9526,1099365.983244783
9527,1325761.912424323
9528,775669.5446441665
9529,691578.5179737001
9530,593793.1556592142
9531,1251919.0897143683
9532,336280.3931488972
9533,1409038.9025593153
9534,1420904.9394465112
9535,1416522.381393233
9536,1637717.532819848
9537,666199.0120466719
9538,567146.7717987477
9539,1086470.705928681
9540,244529.55480012443
9541,1101892.4319748832
9542,1597203.791923427
9543,524886.405425071
9544,433121.3333184325
9545,1177402.135182562
9546,487630.2882218146
9547,503650.503183077
9548,512922.68884883507
9549,492406.8050514884
9550,828207.5201208068
9551,357090.4343185302
9552,297674.3344167398
9553,600363.9477614642
9554,337945.67882725963
9555,611927.896492806
9556,604334.141455762
9557,418004.934283749
9558,185901.9609694625
9559,269062.95917455223
9560,951066.4754034725
9561,531500.8000793826
9562,293936.0606122476
9563,522217.097886353
9564,390438.50980007544
9565,863332.0286531693
9566,606841.5536028155
9567,477227.39689299115
9568,686980.1722689619
9569,636813.085782937
9570,769826.6433786709
9571,150847.39657988414
9572,656060.1685313904
9573,821350.9339694933
9574,573413.7816980405
9575,1430400.6058395526
9576,550597.9699004272
9577,631910.6339162841
9578,278478.08997373725
9579,151862.4406786724
9580,190430.79912222837
9581,960445.2757289282
9582,812428.6368195988
9583,482669.7846448009
9584,259000.98616218442
9585,390440.3034609972
9586,626016.3767053505
9587,363751.0309794738
9588,994751.7513511931
9589,1135425.4363565084
9590,351097.39134053665
9591,600360.4459373344
9592,645961.9578384863
9593,1281101.867269183
9594,949297.4254525456
9595,1231064.7183513269
9596,956328.3150453826
9597,846789.7642162093
9598,246486.70653899116
9599,696027.3380080125
9600,852341.841553425
9601,547712.4379915651
9602,185605.3384674159
9603,497751.9581283123
9604,596279.0596602233
9605,292955.0239890058
9606,1059013.5695406264
9607,378435.1965232786
9608,912745.9407479317
9609,516137.22277625755
9610,902423.1365260114
9611,453830.01028499
9612,232975.72349144015
9613,620763.2920349505
9614,712299.6136891244
9615,1091214.721019059
9616,607628.4892419757
9617,1326881.3674426344
9618,626124.8289478307
9619,312384.75825311174
9620,879255.9765951228
9621,455026.59897859086
9622,989866.6203209057
9623,466971.9186456888
9624,753593.6033603195
9625,1230419.7457021135
9626,878440.1887135056
9627,308379.23949898477
9628,707842.1385398172
9629,779313.3883590344
9630,1055055.3797107881
9631,837842.3670024958
9632,109557.58848727621
9633,180602.2053216168
9634,977265.9582093458
9635,422526.01028499
9636,483439.88311232947
9637,762940.4594092397
9638,615545.7895795126
9639,1492483.4262706663
9640,915086.619757704
9641,388285.3365191038
9642,1076658.1101178434
9643,468532.3985083046
9644,855354.1079256794
9645,624498.7278734664
9646,985255.1441578962
9647,1965766.2275821646
9648,459644.9334873138
9649,399480.2055326827
9650,298360.11248598783
9651,901638.1074542925
9652,302844.8784633183
9653,1379073.181195413
9654,401282.98700364446
9655,524570.3927330009
9656,567289.3023863571
9657,1268876.8392755117
9658,902448.4505455255
9659,785561.1678452928
9660,791983.7707947283
9661,825883.7171063308
9662,271543.5491264849
9663,503985.88862009
9664,540486.9138657788
9665,904379.6486186028
9666,283647.1944441797
9667,633389.7442499341
9668,804917.9488452903
9669,338718.1288896462
9670,268908.39607294946
9671,392896.2493733407
9672,402113.76175384707
9673,2688909.110195468
9674,722321.0769948417
9675,269257.23683199374
9676,601527.1428826682
9677,587225.2838881137
9678,918209.6186882416
9679,1209363.8065690922
9680,347126.2749833198
9681,446470.0954907407
9682,710402.1339988912
9683,613653.0549580269
9684,596704.5883346562
9685,314231.43075599754
9686,262040.77488414783
9687,522710.85012571723
9688,708372.8501055661
9689,1314116.8878081292
9690,1044812.9053136054
9691,1657907.2872910067
9692,813030.3501036551
9693,549671.1957596175
9694,442566.98975677736
9695,675811.4771389514
9696,398239.216607968
9697,1233965.449364808
9698,760573.1352716805
9699,432176.05622661224
9700,463783.51310199493
9701,410672.9017148841
9702,457035.6267163076
9703,619189.031932145
9704,837126.7101223882
9705,532371.9687187083
9706,387334.20244039653
9707,759146.5976350734
9708,549386.9227671499
9709,516628.48816368653
9710,521559.3535922345
9711,276439.26581104996
9712,1289358.4509349724
9713,132236.54240929245
9714,785127.6236596436
9715,449990.26564367383
9716,531991.5101754009
9717,839338.9218859373
9718,1099760.050867724
9719,2349880.2157608625
9720,885217.685224131
9721,865357.2521812328
9722,1252765.4701489783
9723,185901.9609694625
9724,927554.4878879867
9725,960968.7155882681
9726,318817.1744154321
9727,1584431.9514340975
9728,663616.751121971
9729,715528.5011418258
9730,720609.1593836161
9731,996804.5454281432
9732,494806.6394486977
9733,695722.2669596416
9734,283299.7893165074
9735,665397.331259219
9736,433412.59493955073
9737,2043297.0627843835
9738,1318379.2482395787
9739,729999.6292617944
9740,1273490.2397831501
9741,496288.960788999
9742,864119.7049706747
9743,422537.07432760304
9744,536281.3053711845
9745,174684.8582091382
9746,479905.31098403176
9747,336077.6525113204
9748,211757.96899452183
9749,388174.2766534224
9750,497937.2218306989
9751,757856.6466051497
9752,1051492.4627915516
9753,497834.58717486577
9754,652217.4515770504
9755,940519.3847153657
9756,627734.7123641132
9757,748090.6274590427
9758,440672.2371029637
9759,167079.57859558996
9760,1026395.6383325962
9761,131211.7942714997
9762,796676.8752839157
9763,281218.94944814447
9764,484662.81328896905
9765,394135.96398464974
9766,605490.1865301386
9767,811994.5873186408
9768,739819.7155388785
9769,602810.9381789281
9770,311651.03828824667
9771,627375.5018388708
9772,360924.0080764721
9773,1118771.7782984958
9774,665118.7408874967
9775,859028.4481620613
9776,337941.5665881532
9777,520051.1856157804
9778,402266.0117813564
9779,892056.0358073426
9780,228959.83199678076
9781,418306.4478750967
9782,757548.8605595866
9783,826122.4553902298
9784,153856.74706119177
9785,757456.0311853306
9786,871932.0054644932
9787,898867.7270665073
9788,1238290.6126487465
9789,367727.80235590617
9790,349429.97428129596
9791,1085431.5284918773
9792,391691.8778540853
9793,437783.3486168115
9794,471794.0042778509
9795,261026.2800420671
9796,527410.8455502903
9797,1428802.891959799
9798,887643.3976626258
9799,299810.7324669537
9800,266268.6377423418
9801,575923.2362290216
9802,573881.1971760154
9803,2538221.1291680844
9804,329003.508871856
9805,696751.8983415404
9806,677394.9818158603
9807,201599.42778921916
9808,680153.5128614312
9809,660722.2587429269
9810,380458.6530333321
9811,327853.0741691989
9812,179192.8723911381
9813,1242500.8306972147
9814,1219193.8729872664
9815,414692.84871805087
9816,704534.0032997541
9817,910631.822582327
9818,524160.35797922977
9819,848176.6729058557
9820,961891.0951512547
9821,678983.0522492438
9822,188589.27808046684
9823,641824.2582787513
9824,326236.0732483685
9825,414252.7574836126
9826,1518304.5206424363
9827,758183.722206118
9828,515203.9271726135
9829,247375.06311279716
9830,138285.08871759716
9831,718584.1978915855
9832,461270.07469812187
9833,636080.8746175631
9834,309812.87339041743
9835,260329.92486200886
9836,296678.819636823
9837,151100.00706119175
9838,241576.55327376485
9839,574902.6602791573
9840,554561.3554388506
9841,851976.3622062353
9842,547344.7658485019
9843,340013.600725568
9844,608000.6778313931
9845,498967.5402698878
9846,222279.66473043768
9847,228072.43608080465
9848,840759.6938881937
9849,723510.3646511758
9850,1138379.3350441405
9851,570754.1729378926
9852,785911.8050029702
9853,1202288.459715479
9854,546755.5129991288
9855,892577.3873221676
9856,405180.70811082656
9857,437596.76575496024
9858,194691.0425950675
9859,161167.39219156915
9860,292736.65217158827
9861,541426.6260627462
9862,276093.9247376193
9863,858892.8906885083
9864,403784.54555533716
9865,496562.89278084843
9866,275803.3802616418
9867,254151.1589189807
9868,445627.8972364155
9869,162502.83139304345
9870,1302815.7897932332
9871,726325.7291745223
9872,177641.52725758933
9873,804722.7577011953
9874,591830.1282870152
9875,934310.8129952023
9876,699691.0325399326
9877,418171.4440218931
9878,875430.8686381707
9879,1288011.4378176713
9880,449292.55792631407
9881,743258.735220041
9882,737711.0464958671
9883,1840856.1793885198
9884,173508.5092397617
9885,455707.01245780813
9886,773297.9013707902
9887,470491.64732278086
9888,1335357.5976400024
9889,343740.4819861245
9890,119435.39163628547
9891,1234716.029323688
9892,246956.40006071777
9893,1084793.0350452627
9894,1586106.6354424364
9895,708784.1043698344
9896,1576035.1461062797
9897,969733.568858434
9898,430519.6357108266
9899,1324847.7252908472
9900,2428132.589501967
9901,719648.543783616
9902,1749915.688710554
9903,1140530.0480276013
9904,818410.4382311683
9905,823088.9717257556
9906,929368.5553167989
9907,165762.0604121409
9908,895622.168206059
9909,780107.7697148796
9910,396001.61028499005
9911,766805.8962739601
9912,1250132.0789818102
9913,428340.05479732854
9914,615855.7076099033
9915,1116170.0735026542
9916,644062.1413466895
9917,945504.2445751037
9918,177329.75143979897
9919,462120.9050681307
9920,1214282.182454981
9921,2538221.1291680844
9922,212450.77880356635
9923,399006.974865948
9924,162977.10929933024
9925,390117.00111111614
9926,938344.9787788589
9927,953586.5521014296
9928,297999.44765982206
9929,954760.3142552434
9930,146605.5309074985
9931,1068074.7803805775
9932,1097527.51631337
9933,902052.0887793761
9934,749242.0664657914
9935,434023.9852344753
9936,556385.552135655
9937,933622.813357718
9938,381009.41034063714
9939,299810.7324669537
9940,741959.0440157771
9941,543258.1471026408
9942,444676.55235488375
9943,707842.1385398172
9944,870346.0792942835
9945,831420.1468420678
9946,675762.9274573269
9947,640327.1863075355
9948,690103.3211600943
9949,262040.77488414783
9950,438504.8508376595
9951,823048.1899881731
9952,1432176.5635525165
9953,330394.6141293034
9954,1323225.184088803
9955,421881.9026820719
9956,649800.8008645094
9957,983011.4785182495
9958,1543382.807251244
9959,996750.3121033658
9960,359725.8193606435
9961,567057.5310968125
9962,302225.4619255378
9963,907306.1911100142
9964,767134.0395571588
9965,582248.164347809
9966,655581.3618303217
9967,459349.08959430456
9968,536481.8155424474
9969,148953.98766119176
9970,413511.2642911945
9971,721514.0188602057
9972,485591.63809649955
9973,801809.0287533383
9974,1298707.9619353197
9975,248965.2114434039
9976,598868.8699342596
9977,414091.46556207817
9978,983496.5717377497
9979,969016.4567364651
9980,792929.1615769382
9981,878634.1973950947
9982,452014.6154317413
9983,548149.396296889
9984,445072.38467100356
9985,270091.51781815244
9986,1455179.441118114
9987,384160.229945604
9988,1140828.9134088077
9989,144588.2103554901
9990,222965.29925799905
9991,933138.2094894547
9992,323712.4083364402
9993,597848.6164513899
9994,1677315.0851568454
9995,301475.9334616418
9996,868761.5828276603
9997,888286.216424131
9998,1772799.252183743
9999,721162.3046194357
10000,181783.64301985948
10001,427513.42586514197
10002,763355.777983616
10003,835986.3663872461
10004,1497727.4304995267
10005,269158.0180026841
10006,667973.1535638601
10007,516096.492727764
10008,227023.0485924458
10009,909860.5562186028
10010,541427.309856656
10011,1112339.4244180205
10012,1068156.588416826
10013,864799.9082682133
10014,1078987.118872178
10015,398354.3508773962
10016,222279.66473043768
10017,457627.201468079
10018,234007.0464502232
10019,810209.7329819778
10020,1325067.210486076
10021,344350.1246641755
10022,330767.7485495297
10023,431486.9032902044
10024,251422.58905944251
10025,294734.36725094565
10026,650892.0857859435
10027,549386.9227671499
10028,479202.1095932
10029,362601.10893133754
10030,798920.2847393778
10031,750577.701618327
10032,504825.09660880524
10033,966497.9801606055
10034,879241.8397728887
10035,553589.9230010965
10036,781363.1435654743
10037,236602.9340069904
10038,342724.3824310947
10039,1072681.1938531897
10040,2072441.339443413
10041,574181.1616780569
10042,2376147.2002578652
10043,405439.11786375666
10044,565031.5747992427
10045,1922643.9834424364
10046,131182.1580313343
10047,2910780.9580559446
10048,675811.4771389514
10049,729103.617262701
10050,306515.67846331827
10051,243383.09432318495
10052,625594.998250258
10053,485756.4573865184
10054,1056899.8108363387
10055,1210724.4462174203
10056,769799.3645586428
10057,820351.8013140301
10058,194793.42028770744
10059,487760.8663934289
10060,1066744.0643302351
10061,732328.1201900601
10062,832978.7782253491
10063,477529.38442771125
10064,568175.7518744697
10065,2861422.716144692
10066,429325.7945633566
10067,534363.0835141852
10068,617792.5317210057
10069,511429.58171917615
10070,747408.225948196
10071,983946.5072618562
10072,407963.03601027664
10073,291745.2190655458
10074,435107.9131197963
10075,340776.27445767605
10076,213076.19450595314
10077,758601.3001034867
10078,840133.7181668739
10079,939945.3096476917
10080,155591.68856576452
10081,563629.3332220482
10082,875116.1293669995
10083,345218.9179361098
10084,606979.9191239058
10085,941502.9407237277
10086,925001.1488721201
10087,800512.3401043622
10088,416707.80967749574
10089,1410615.7460808365
10090,339563.0626203676
10091,1978417.1849865618
10092,542500.2404613517
10093,779900.537590375
10094,455671.4154317413
10095,269925.55228634167
10096,689423.664499427
10097,785458.0013749816
10098,1935587.188710554
